"Terms searched for in same 15 second clip: (""ukraine"" OR ""ukrainian"" OR ""ukrainians"" OR ""russia"" OR ""russians"") AND (""massacring"" OR ""massacre"" OR ""massacres"" OR ""brutal"" OR ""slaughter"" OR ""slaughters"" OR ""slaughtering"" OR ""barbaric"" OR ""savage"")",,,,,,
URL,MatchDateTime,Day,Station,Show,Snippet,Victim
https://archive.org/details/MSNBCW_20220313_000000_American_Voices_With_Alicia_Menendez#start/118/end/153,3/13/2022 0:02:13,3/13/2022,MSNBC,American Voices With Alicia Menendez,"attacks around kyiv, stepping up attacks in other city. the city of mariupol sitting a brutal assault. where do things stand right now where you are? well, alicia, earlier the russians hit ukrainian airfield",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_220000_The_Beat_With_Ari_Melber#start/3616/end/3651,3/14/2022 23:00:31,3/14/2022,MSNBC,The Beat With Ari Melber,next. we begin with vladimir putin's barbaric war. he continues the terror campaign against ukraine civilian,Ukrainian Victims
https://archive.org/details/CNNW_20220314_220000_The_Situation_Room_With_Wolf_Blitzer#start/1242/end/1277,3/14/2022 22:20:57,3/14/2022,CNN,The Situation Room With Wolf Blitzer,"stalled. as putin's frustration mounts over this slow progress, is the fear that russia will only become more brutal, is that fear realistic? in some ways you're already seeing that, wolf. gist look at the shelling and bombardment your network has been covering in kharkiv and",Ukrainian Victims
https://archive.org/details/CNNW_20220314_220000_The_Situation_Room_With_Wolf_Blitzer#start/83/end/118,3/14/2022 22:01:38,3/14/2022,CNN,The Situation Room With Wolf Blitzer,"announcer: this is cnn breaking news. tonight, russia's brutal assault on ukraine shows no sign of letting up with civilians paying an increasingly bloody price for vladimir putin's invasion. in just a moment, we'll go live to kyiv for an update from our",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_200000_Deadline_White_House#start/6318/end/6353,3/14/2022 21:45:33,3/14/2022,MSNBC,Deadline White House,"is waging in the ukraine, the invasion of ukraine, the indiscriminate slaughter of women and children, you see broad bipartisan sort of coming together behind this idea that that is wrong, that as the united states, we need to oppose",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_200000_Deadline_White_House#start/6033/end/6068,3/14/2022 21:40:48,3/14/2022,MSNBC,Deadline White House,"slaughters innocents in ukraine, is at this point immaterial. fact of the matter is, beyond dispute, russia thinks he's spreading pro-russian propaganda as they slaughter innocents in ukraine. in fact, there's reason to believe the kremlin sees",Ukrainian Victims
https://archive.org/details/CNNW_20220314_210000_The_Lead_With_Jake_Tapper#start/2019/end/2054,3/14/2022 21:33:54,3/14/2022,CNN,The Lead With Jake Tapper,"may have empowered the russian president on the world stage. reporter: as the world watches russian tanks rolling into ukraine, a clearer picture comes into focus. not only about vladimir putin's willingness to slaughter",Ukrainian Victims
https://archive.org/details/CNNW_20220314_200000_The_Lead_With_Jake_Tapper#start/1221/end/1256,3/14/2022 20:20:36,3/14/2022,CNN,The Lead With Jake Tapper,"more than 2.8 million ukrainians have fled the country since russia began its brutal invasion on february 24th, according to the latest united nations estimates. while pressure is mounting for the biden administration to do more to help the ukrainians, cnn",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_200000_Deadline_White_House#start/937/end/972,3/14/2022 20:15:52,3/14/2022,MSNBC,Deadline White House,a path to world war iii. some of the ways i think people understood how brutal and completely life changing ukraine are the images and one was a woman carried out on a stretcher after russians targeted a,Ukrainian Victims
https://archive.org/details/CNNW_20220314_200000_The_Lead_With_Jake_Tapper#start/612/end/647,3/14/2022 20:10:27,3/14/2022,CNN,The Lead With Jake Tapper,"to do everything we can to support the brave and resilient people of ukraine against the brutal, inhumane unprovoked attack by vladimir putin. so we have to do everything we can. right now, giving the planes to",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_200000_Deadline_White_House#start/17/end/52,3/14/2022 20:00:32,3/14/2022,MSNBC,Deadline White House,russian forces appear to be more brutal in the attacks. seemingly nothing offlimits. strikes in the center of ukraine's capital. this missile falling on the street and destroying a bus. now calling the scene of an,Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_150000_Craig_Melvin_Reports#start/1346/end/1381,3/14/2022 15:22:41,3/14/2022,MSNBC,Craig Melvin Reports,"efforts to finish this military invasion. he tries to talk to vladimir putin and send very transparent message that there are only two people who can find solution in this brutal invasion, it's the president of ukraine and the",Ukrainian Victims
https://archive.org/details/CNNW_20220314_130000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto#start/812/end/847,3/14/2022 13:13:47,3/14/2022,CNN,CNN Newsroom With Poppy Harlow and Jim Sciutto,"my own mind back. my god, russians are in the middle of a continuing, unprovoked brutal aggression of a peaceful country. yes, i'm all for the sanctions. but something more increasing",Ukrainian Victims
https://archive.org/details/CNNW_20220314_130000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto#start/31/end/66,3/14/2022 13:00:46,3/14/2022,CNN,CNN Newsroom With Poppy Harlow and Jim Sciutto,"attempted peace talks is under way, but the fact is on the ground, russia's brutal assault across ukraine not letting up. in the capital city of kyiv, an attack on a residential area has killed at least one person, an",Ukrainian Victims
https://archive.org/details/CNNW_20220314_120000_New_Day_With_John_Berman_and_Brianna_Keilar#start/3629/end/3664,3/14/2022 13:00:44,3/14/2022,CNN,New Day With John Berman and Brianna Keilar,"right now a fourth round of attempted peace talks is under way, but the fact is on the ground, russia's brutal assault across ukraine not letting up. in the capital city of kyiv, an attack on a residential area has",Ukrainian Victims
https://archive.org/details/CNNW_20220314_120000_New_Day_With_John_Berman_and_Brianna_Keilar#start/997/end/1032,3/14/2022 12:16:52,3/14/2022,CNN,New Day With John Berman and Brianna Keilar,"brutal. you've got to go from door to doo, building to building, street to street to achieve success. that's where the defender has this immense advantage t. ukrainians have indicated this is where they're going to make a",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_100000_Morning_Joe#start/7324/end/7359,3/14/2022 12:02:19,3/14/2022,MSNBC,Morning Joe,"distinction between civilians and soldiers is moving into kyiv. after a brutal weekend, which saw russia expand its war, hitting a training base in the far west near lviv and poland, the closest attack yet to a nato",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_100000_Morning_Joe#start/4509/end/4544,3/14/2022 11:15:24,3/14/2022,MSNBC,Morning Joe,"and more brutal than many people anticipated. did you get the impression that the ukrainian government, from zelenskyy on down to mayors of the towns you went to, were prepared for what was coming and had prepared the country and the",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_100000_Morning_Joe#start/3664/end/3699,3/14/2022 11:01:19,3/14/2022,MSNBC,Morning Joe,"war in ukraine. again, richard, as katty said, this op-ed would not have appeared in 'the new york times' by someone who advises the chinese government without support from some elements of the government. you look at this line again, it is brutal.",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_080000_Sky_News_on_MSNBC#start/1316/end/1351,3/14/2022 8:22:11,3/14/2022,MSNBC,Sky News on MSNBC,"mr. putin now has the west in his sights on the mirror and the pope's plea to president putin, stop this massacre. the times also reports russia has turned to china for help with its military campaign.",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_070000_Sky_News_on_MSNBC#start/2703/end/2738,3/14/2022 7:45:18,3/14/2022,MSNBC,Sky News on MSNBC,"journalists in ukraine, trying to bring news to the rest of the world. just utterly barbaric. to that, and as you know, stewart ramsey was also shot in similar circumstances with the rest of his team. targeted in a vehicle. and we are hoping that we will",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_070000_Sky_News_on_MSNBC#start/2673/end/2708,3/14/2022 7:44:48,3/14/2022,MSNBC,Sky News on MSNBC,"and the barbaric way that their military tactics are now morphed away from direct contact. the fact that they have not got enough troops to indiscriminate shelling. to weigh down the ukrainian population, in the hope that",Ukrainian Victims
https://archive.org/details/CNNW_20220314_070000_CNN_Newsroom_Live#start/1362/end/1397,3/14/2022 7:22:57,3/14/2022,CNN,CNN Newsroom Live,"refugees fleeing the violence in ukraine are braving brutal weather conditions during their journey to safety. take a look at some of this video here. temperatures are well below freezing as hundreds of refugees, including some very, very elderly people, wait in",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_070000_Sky_News_on_MSNBC#start/1188/end/1223,3/14/2022 7:20:03,3/14/2022,MSNBC,Sky News on MSNBC,"in the name of god, stop this massacre. the times also reports, russia has turn to china for help with its military campaign. refugees need to is the headline for the metro. as volunteers are urged to take",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_060000_Sky_News_on_MSNBC#start/2799/end/2834,3/14/2022 6:46:54,3/14/2022,MSNBC,Sky News on MSNBC,"clear that mr. putin now has the west in his sights. also featuring the pope's plea to president putin, in the name of god, stop this massacre. the u.s. response to that strike is the lead in the telegraph, which warns that russia will face the full force",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_060000_Sky_News_on_MSNBC#start/960/end/995,3/14/2022 6:16:15,3/14/2022,MSNBC,Sky News on MSNBC,"mr. putin now has the west in his sights. they also featured the pope's plea to putin in the name of god, stop this massacre. the u.s. response to that strike is the leader telegraph which warns, russia will face",Ukrainian Victims
https://archive.org/details/CNNW_20220314_040000_CNN_Newsroom_Live#start/1299/end/1334,3/14/2022 4:21:54,3/14/2022,CNN,CNN Newsroom Live,"refugees fleeing the violence in ukraine are braving brutal weather conditions in their journey to safety. the temperatures are well below freezing as hundreds of refugees, including the elderly wait in long lines to cross the ukrainian border into moldova.",Ukrainian Victims
https://archive.org/details/MSNBCW_20220314_040000_MSNBC_Reports#start/149/end/184,3/14/2022 4:02:44,3/14/2022,MSNBC,MSNBC Reports,"it comes as ukrainians brace themselves most likely to be a brutal assault on the ukrainian capital. in the meantime, the u.s. officials confirmed to nbc news that the government has reason to believe that russia has asked china for military equipments and other support.",Ukrainian Victims
https://archive.org/details/CNNW_20220314_030000_CNN_Newsroom_Live#start/1383/end/1418,3/14/2022 3:23:18,3/14/2022,CNN,CNN Newsroom Live,"everyone in the world. the mayor of kyiv along with his brother. refugees fleeing the violence in ukraine are braving brutal weather conditions, temperatures",Ukrainian Victims
https://archive.org/details/MSNBCW_20220315_230000_The_ReidOut#start/178/end/213,3/15/2022 23:03:13,3/15/2022,MSNBC,The ReidOut,"when bashar al-assad used many brutal tactics now seen in ukraine. in a powerful rebuke that went viral, samantha power accused assad and his russian and",Ukrainian Victims
https://archive.org/details/CNNW_20220315_200000_The_Lead_With_Jake_Tapper#start/3581/end/3616,3/15/2022 20:59:56,3/15/2022,CNN,The Lead With Jake Tapper,meanwhile the white house has announced the president will travel next week for a meeting with key american allies who make up nato as russia continues on its relentless and brutal,Ukrainian Victims
https://archive.org/details/CNNW_20220315_200000_The_Lead_With_Jake_Tapper#start/126/end/161,3/15/2022 20:02:21,3/15/2022,CNN,The Lead With Jake Tapper,"new satellite images show the widespread destruction across mariupol. the city's endured weeks of brutal attacks. an estimated 2 s,500 ukrainians have been killed just in that",Ukrainian Victims
https://archive.org/details/MSNBCW_20220315_180000_Katy_Tur_Reports#start/1943/end/1978,3/15/2022 18:32:38,3/15/2022,MSNBC,Katy Tur Reports,"see in our -- that is the mayor of kyiv speaking about vladimir putin's brutal assault on his country, and apparent indiscriminant attacks on civilians. many are accusing russia of committing war crimes. ukrainian officials say the",Ukrainian Victims
https://archive.org/details/MSNBCW_20220315_160000_Andrea_Mitchell_Reports#start/1437/end/1472,3/15/2022 16:24:12,3/15/2022,MSNBC,Andrea Mitchell Reports,yes!! and once in a lifetime moments. two tickets to nascar! yes! find rewards like these and so many more in the xfinity app. vladimir putin's brutal assault on ukraine and,Ukrainian Victims
https://archive.org/details/MSNBCW_20220315_160000_Andrea_Mitchell_Reports#start/1191/end/1226,3/15/2022 16:20:06,3/15/2022,MSNBC,Andrea Mitchell Reports,"and the war crime allegations, horrifying scenes as they continue their brutal siege on ukrainian cities. what is holding back the administration from calling these war crimes?",Ukrainian Victims
https://archive.org/details/CNNW_20220315_150000_At_This_Hour_With_Kate_Bolduan#start/1139/end/1174,3/15/2022 15:19:14,3/15/2022,CNN,At This Hour With Kate Bolduan,"wholesale slaughter of ukrainian people and the bombing and bombardment of its cities, but, you know, i would like to see how long these leaders are going to stay. if even one of them stays for",Ukrainian Victims
https://archive.org/details/CNNW_20220315_130000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto#start/2061/end/2096,3/15/2022 13:34:36,3/15/2022,CNN,CNN Newsroom With Poppy Harlow and Jim Sciutto,"coming from beijing. there were very neutral, even supporting russia. and only when putin failed, and this war instead of easy going blitzkrieg, turn into bloody massacre, now china is changing",Ukrainian Victims
https://archive.org/details/MSNBCW_20220315_130000_MSNBC_Reports#start/1995/end/2030,3/15/2022 13:33:30,3/15/2022,MSNBC,MSNBC Reports,"republic of china, every country has an obligation to stand up to this brutal war of choice, to putin's aggression against ukraine. of course, the prc has been an outlier in this and we've made very clear our concerns to",Ukrainian Victims
https://archive.org/details/MSNBCW_20220315_100000_Morning_Joe#start/7624/end/7659,3/15/2022 12:07:19,3/15/2022,MSNBC,Morning Joe,"the united states should move expeditiously to have the u.n. general assembly create humanitarian safe zones in ukraine that allow civilians to escape slaughter. putin would be assured that the zones would not be used for military purposes, however, any",Ukrainian Victims
https://archive.org/details/CNNW_20220315_120000_New_Day_With_John_Berman_and_Brianna_Keilar#start/363/end/398,3/15/2022 12:06:18,3/15/2022,CNN,New Day With John Berman and Brianna Keilar,"seen active combat operations, ground combat, there have been rocket strikes in areas around here, but has so far been spared the brutal violence that we have seen in other parts of ukraine. as you pointed out, yes, i'm at a checkpoint. this is a village outside of the",Ukrainian Victims
https://archive.org/details/CNNW_20220315_110000_New_Day_With_John_Berman_and_Brianna_Keilar#start/2260/end/2295,3/15/2022 11:37:55,3/15/2022,CNN,New Day With John Berman and Brianna Keilar,"these sanctions are going to have an actual impact on russia's behavior because to date the sanctions imposed by the eu, u.s. and nato countries have not deterred russia from the brutal invasion of ukraine. reporter: the u.n. secretary general antonio gutierrez",Ukrainian Victims
https://archive.org/details/MSNBCW_20220315_100000_Morning_Joe#start/4358/end/4393,3/15/2022 11:12:53,3/15/2022,MSNBC,Morning Joe,"russians are capable of killing civilians but doing little else right now. talk about where we are in day 20 of this brutal and botched invasion by vladimir putin. well, i think you just",Ukrainian Victims
https://archive.org/details/MSNBCW_20220315_100000_Morning_Joe#start/3919/end/3954,3/15/2022 11:05:34,3/15/2022,MSNBC,Morning Joe,"whether to visit eastern europe in the coming weeks. we will be following that. meanwhile, four weeks since russia started its brutal invasion of ukraine. refugees have flooded into neighboring countries and none has accepted more than poland.",Ukrainian Victims
https://archive.org/details/CNNW_20220315_070000_CNN_Newsroom_Live#start/2057/end/2092,3/15/2022 7:34:32,3/15/2022,CNN,CNN Newsroom Live,"russia has only escalated the bombing campaign inside ukraine. as it becomes more brutal. and as the sanctions the u.s. and eu and nato countries have imposed on russia have not caused rush to back down here. importantly in the nato context,",Ukrainian Victims
https://archive.org/details/CNNW_20220315_040000_CNN_Newsroom_Live#start/1725/end/1760,3/15/2022 4:29:00,3/15/2022,CNN,CNN Newsroom Live,  . russia is ramping up its brutal military assault on ukraine even as senior u.s. defense officials say almost all russian advances on the ground remain stalled.,Ukrainian Victims
https://archive.org/details/CNNW_20220315_030000_Don_Lemon_Tonight#start/3114/end/3149,3/15/2022 3:52:09,3/15/2022,CNN,Don Lemon Tonight,"devastating impact on ukraine's healthcare system. just last week, a brutal attack on the maternity hospital in mariupol, the world health organization is calling for quote an immediate cease -- cessation, i should say, of all attacks on healthcare in ukraine.",Ukrainian Victims
https://archive.org/details/CNNW_20220315_020000_Don_Lemon_Tonight#start/3012/end/3047,3/15/2022 2:50:27,3/15/2022,CNN,Don Lemon Tonight,so you only pay for what you need. only pay for what you need.  liberty. liberty. liberty. liberty. . we have some sad news tonight to report in the aftermath of russia's brutal bombardment on a maternity hospital in mariupol.,Ukrainian Victims
https://archive.org/details/MSNBCW_20220315_000000_All_In_With_Chris_Hayes#start/3208/end/3243,3/15/2022 0:53:43,3/15/2022,MSNBC,All In With Chris Hayes,"european integration, into the most brutal of circumstances. yes, the war that vladimir putin's voyage-ing is to destroy with this generation has known. an independent ukraine. not a perfect ukraine, but that is the stakes of this war. so really, the war is the story",Ukrainian Victims
https://archive.org/details/MSNBCW_20220315_000000_All_In_With_Chris_Hayes#start/512/end/547,3/15/2022 0:08:47,3/15/2022,MSNBC,All In With Chris Hayes,"the chinese to step back and do an assessment of whether this is in their best interest to stay alive with russia on this increasingly disastrous invasion. you know, obviously, the primary thing that we are watching is this brutal human",Ukrainian Victims
https://archive.org/details/CNNW_20220316_220000_The_Situation_Room_With_Wolf_Blitzer#start/2988/end/3023,3/16/2022 22:50:03,3/16/2022,CNN,The Situation Room With Wolf Blitzer,"look, the russians are playing a very, very brutal game in ukraine, but within russia as well. hundreds of thousands of people have fled russia. those comments are significant,",Ukrainian Victims
https://archive.org/details/CNNW_20220316_220000_The_Situation_Room_With_Wolf_Blitzer#start/84/end/119,3/16/2022 22:01:39,3/16/2022,CNN,The Situation Room With Wolf Blitzer,he speaks for people who have shown remarkable courage and strength in the face of brutal aggression. courage and strength that's inspired not only ukrainians but the entire world. the world is united in our support for ukraine and our,Ukrainian Victims
https://archive.org/details/CNNW_20220316_210000_The_Situation_Room_With_Wolf_Blitzer#start/1073/end/1108,3/16/2022 21:18:08,3/16/2022,CNN,The Situation Room With Wolf Blitzer,"white house is parsing this, but, you know, the whole world has seen these images of putin's brutal assault upon the ukrainian people. remember, it was literally weeks ago that vladimir putin and some of his senior leadership were",Ukrainian Victims
https://archive.org/details/CNNW_20220316_210000_The_Situation_Room_With_Wolf_Blitzer#start/148/end/183,3/16/2022 21:02:43,3/16/2022,CNN,The Situation Room With Wolf Blitzer,"volodymyr zelenskyy. he speaks for people who have shown remarkable courage and strength in the face of brutal aggression, courage and strength that's inspired not only ukrainians but the entire world. the world is united in our",Ukrainian Victims
https://archive.org/details/CNNW_20220316_210000_The_Situation_Room_With_Wolf_Blitzer#start/33/end/68,3/16/2022 21:00:48,3/16/2022,CNN,The Situation Room With Wolf Blitzer,"situation room.'' happening now, breaking news as russia unleashes brutal new attacks on civilians, ukrainian president zelenskyy makes a historic address to congress showing the horrifying images of destruction of the country and",Ukrainian Victims
https://archive.org/details/CNNW_20220316_200000_The_Lead_With_Jake_Tapper#start/3625/end/3660,3/16/2022 21:00:40,3/16/2022,CNN,The Lead With Jake Tapper,"we'll be back after a quick break with wolf blitzer in ''the situation room.'' happening now, breaking news as russia unleashes brutal new attacks on civilians, ukrainian",Ukrainian Victims
https://archive.org/details/CNNW_20220316_200000_The_Lead_With_Jake_Tapper#start/474/end/509,3/16/2022 20:08:09,3/16/2022,CNN,The Lead With Jake Tapper,"courage in the face of brutal russian aggression. putin is inflicting appalling devastation and horror on ukraine, bombing apartment buildings, maternity wards, hospitals. reporter: hours earlier zelenskyy delivered a direct and",Ukrainian Victims
https://archive.org/details/MSNBCW_20220316_170000_MTP_Daily#start/1806/end/1841,3/16/2022 17:30:21,3/16/2022,MSNBC,MTP Daily,"world war ii, bodies being dumped into mass graves because of the bombings, because of the brutal inhumanity that vladimir putin is showing to the ukrainian people through his",Ukrainian Victims
https://archive.org/details/CNNW_20220316_170000_CNN_Newsroom_With_Ana_Cabrera#start/125/end/160,3/16/2022 17:02:20,3/16/2022,CNN,CNN Newsroom With Ana Cabrera,"strength in the face of brutal aggression. courage and strength that's inspired not only ukrainians but the entire world. putin is inflicting appalling, appalling devastation on",Ukrainian Victims
https://archive.org/details/CNNW_20220316_150000_At_This_Hour_With_Kate_Bolduan#start/2790/end/2825,3/16/2022 15:46:45,3/16/2022,CNN,At This Hour With Kate Bolduan,"for rebuilding ukraine. i'm sure there will be lawsuits against russia and maybe some of the assets of ukraine as part of the operations for this aggressive, brutal war that",Ukrainian Victims
https://archive.org/details/CNNW_20220316_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto#start/3280/end/3315,3/16/2022 14:54:55,3/16/2022,CNN,CNN Newsroom With Poppy Harlow and Jim Sciutto,"people economically, in all different kind of ways. russia is not going to come out stronger after this for this egregious and brutal act. i think what we'll likely see in",Ukrainian Victims
https://archive.org/details/CNNW_20220316_130000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto#start/504/end/539,3/16/2022 13:08:39,3/16/2022,CNN,CNN Newsroom With Poppy Harlow and Jim Sciutto,"preserve their democracy, russia has attacked not just us, not just our land, not just our cities, it went on a brutal offensive against our values, basic human values.",Ukrainian Victims
https://archive.org/details/CNNW_20220316_070000_CNN_Newsroom_Live#start/2870/end/2905,3/16/2022 7:48:05,3/16/2022,CNN,CNN Newsroom Live,"longer supporting this brutal attack on the people of ukraine, russia would have absolutely no choice but to withdraw. it's the possibility of future trade with china and future support from china that is giving president putin the",Ukrainian Victims
https://archive.org/details/MSNBCW_20220316_070000_Sky_News_on_MSNBC#start/1641/end/1676,3/16/2022 7:27:36,3/16/2022,MSNBC,Sky News on MSNBC,"the ukrainian people. i'm for volodymyr zelenskyy as their elected leader we will back him. and the most important thing is that putin's aggression, his absolutely barbaric attacks on",Ukrainian Victims
https://archive.org/details/CNNW_20220316_060000_CNN_Newsroom_Live#start/2698/end/2733,3/16/2022 6:45:13,3/16/2022,CNN,CNN Newsroom Live,"russia was the green light that putin needed to know that he could take this aggressive step and china would have its back. if china announced that it no longer had russia's back and was no longer supporting this brutal attack on the people of ukraine,",Ukrainian Victims
https://archive.org/details/CNNW_20220316_060000_CNN_Newsroom_Live#start/588/end/623,3/16/2022 6:10:03,3/16/2022,CNN,CNN Newsroom Live,"among ukrainians near the capital? well, this is what you heard in the previous segment, i don't want to go to poland. this is my country. as brutal and as barbaric as the bombardment that ukrainian city",Ukrainian Victims
https://archive.org/details/CNNW_20220316_050000_CNN_Newsroom_Live#start/1503/end/1538,3/16/2022 5:25:18,3/16/2022,CNN,CNN Newsroom Live,"i last two of my team. in one seconds, we were trying to respond to save others. reporter: this man survived one of russia's most brutal campaigns in syria as --  _",Ukrainian Victims
https://archive.org/details/CNNW_20220316_030000_Don_Lemon_Tonight#start/2430/end/2465,3/16/2022 3:40:45,3/16/2022,CNN,Don Lemon Tonight,"businesses in central ukraine are spared russia's brutal military assault, at least for now but they know it's coming and preparing to defend themselves. ordinary people, firefighters, electrics, grandmothers ready to",Ukrainian Victims
https://archive.org/details/MSNBCW_20220316_020000_The_Last_Word_With_Lawrence_ODonnell#start/1559/end/1594,3/16/2022 2:26:14,3/16/2022,MSNBC,The Last Word With Lawrence ODonnell,"were planning. and it turns out, there are absolutely right, that this is a wholesale invasion of ukraine. and, it is a brutal war of aggression. and, i have to say, even though",Ukrainian Victims
https://archive.org/details/MSNBCW_20220317_230000_The_ReidOut#start/3267/end/3302,3/17/2022 23:54:42,3/17/2022,MSNBC,The ReidOut,"ukraine as putin continues is barbaric assault on their country. for many of them, it's a heartbreaking journey fueled by fear and anxiety, and a little bit of hope that someday that will be going home. please do something for us. people are saying in ukraine,",Ukrainian Victims
https://archive.org/details/CNNW_20220317_230000_Erin_Burnett_OutFront#start/2134/end/2169,3/17/2022 23:35:49,3/17/2022,CNN,Erin Burnett OutFront,chipping away on putin's brutal hold will take time. putin's strategy is far beyond personal riches. he wants to rebuild russia as a great power. you almost have to go back to,Ukrainian Victims
https://archive.org/details/MSNBCW_20220317_230000_The_ReidOut#start/733/end/768,3/17/2022 23:12:28,3/17/2022,MSNBC,The ReidOut,would allow them to stop the slaughter? the problem is most of the damage being done is by units from the ground. they are getting hit by missiles and artillery. i don't want a second guess the ukrainian parliament are presidents and look for. they want these jets first to,Ukrainian Victims
https://archive.org/details/CNNW_20220317_220000_The_Situation_Room_With_Wolf_Blitzer#start/1359/end/1394,3/17/2022 22:22:54,3/17/2022,CNN,The Situation Room With Wolf Blitzer,"thanks always, wolf. appreciate it. there is more breaking news just ahead. more than 3 million people have now escaped russia's brutal and unprovoked invasion of ukraine. many to poland. but where do they go now.",Ukrainian Victims
https://archive.org/details/CNNW_20220317_220000_The_Situation_Room_With_Wolf_Blitzer#start/61/end/96,3/17/2022 22:01:16,3/17/2022,CNN,The Situation Room With Wolf Blitzer,"wreckage alive. cnn is on the front lines in ukraine. our correspondents are also standing by in poland, here in the united states and as russia's brutal war enters a fourth week. we want to welcome our viewers here in the united states and around the world.",Ukrainian Victims
https://archive.org/details/MSNBCW_20220317_200000_Deadline_White_House#start/4017/end/4052,3/17/2022 21:07:12,3/17/2022,MSNBC,Deadline White House,"and i think it's absolutely in direct relation to any kind of peace talks that are going to happen because again, the president of ukraine has to balance the sovereignty of this country with kids who are dying in basements. that's the brutal reality of what he has to do. and to stop the violence at any",Ukrainian Victims
https://archive.org/details/CNNW_20220317_200000_The_Lead_With_Jake_Tapper#start/3564/end/3599,3/17/2022 20:59:39,3/17/2022,CNN,The Lead With Jake Tapper,"russia's claim that these strikes are mistakes, and warning the russians are not likely to stop the slaughter any time soon. recent russian air strikes in ukraine have hit a maternity hospital, schools, countless residential buildings in civilian neighborhoods, even a",Ukrainian Victims
https://archive.org/details/CNNW_20220317_200000_The_Lead_With_Jake_Tapper#start/2718/end/2753,3/17/2022 20:45:33,3/17/2022,CNN,The Lead With Jake Tapper,"inside russia, the economy shows signs of crumbling. but chipping away at putin's brutal hold on power through economics will take time. from his actions, observers believe putin's strategy is far beyond personal riches. he wants to rebuild russia as",Ukrainian Victims
https://archive.org/details/CNNW_20220317_200000_The_Lead_With_Jake_Tapper#start/1282/end/1317,3/17/2022 20:21:37,3/17/2022,CNN,The Lead With Jake Tapper,negotiations is russia uses negotiations to buy more time and to sort of reequip its military. i mean he's slaughtering innocent people. the munitions from russia have bombed the maternity and,Ukrainian Victims
https://archive.org/details/CNNW_20220317_200000_The_Lead_With_Jake_Tapper#start/64/end/99,3/17/2022 20:01:19,3/17/2022,CNN,The Lead With Jake Tapper,russia's brutal attack on ukraine is now entering its fourt fourth week. this afternoon antony blinken addressed what might come next. moscow may be setting the stage to use a chemical weapon,Ukrainian Victims
https://archive.org/details/MSNBCW_20220317_190000_Hallie_Jackson_Reports#start/2303/end/2338,3/17/2022 19:38:38,3/17/2022,MSNBC,Hallie Jackson Reports,"international law by violating the sovereignty and territorial integrity of ukraine. russia's brutal tactics have killed civilians, medics and some of the journalists who have been showing us all the truth of",Ukrainian Victims
https://archive.org/details/CNNW_20220317_190000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell#start/2301/end/2336,3/17/2022 19:38:36,3/17/2022,CNN,CNN Newsroom With Alisyn Camerota and Victor Blackwell,"complicated it is just watching the atrocities from here. we want to go to the u.n. the ambassador is speaking about this. russia's brutal tactics have killed civilians, medics and",Ukrainian Victims
https://archive.org/details/CNNW_20220317_180000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell#start/1666/end/1701,3/17/2022 18:28:01,3/17/2022,CNN,CNN Newsroom With Alisyn Camerota and Victor Blackwell,"we'll continue to increase the costs on russia until it ends this war of choice. and we'll continue to provide life-saving aid to the ukrainian people as they endure the brutal consequences of russia's aggression. with that, happy to take some questions. paul?",Ukrainian Victims
https://archive.org/details/MSNBCW_20220317_180000_Katy_Tur_Reports#start/1579/end/1614,3/17/2022 18:26:34,3/17/2022,MSNBC,Katy Tur Reports,"strengthen ukraine's hand at the diplomatic table, and we command ukraine for staying at that table while the kremlin's brutal actions continues. we continue to call on all nations, especially those would",Ukrainian Victims
https://archive.org/details/CNNW_20220317_180000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell#start/1572/end/1607,3/17/2022 18:26:27,3/17/2022,CNN,CNN Newsroom With Alisyn Camerota and Victor Blackwell,"continuing to pursue diplomacy while the kremlin's brutal aggression continues. we'll support ukraine's diplomatic efforts however we can. we continue to call on all nations, especially those with direct influence with russia, to",Ukrainian Victims
