,,,,,,,
,,,,,,,
URL,MatchDateTime,Day,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/CNNW_20231130_060000_The_Source_With_Kaitlan_Collins#start/691/end/726,11/30/2023 6:11:46,11/30/2023,CNN,The Source With Kaitlan Collins,CNNW_20231130_060000_The_Source_With_Kaitlan_Collins,https://archive.org/download/CNNW_20231130_060000_The_Source_With_Kaitlan_Collins/CNNW_20231130_060000_The_Source_With_Kaitlan_Collins.thumbs/CNNW_20231130_060000_The_Source_With_Kaitlan_Collins_000688.jpg,"have caused palestinian lives according to the palestinian ministry of health. cnn's ben wedeman takes us inside one of the flash points, the refugee camp and a warning, the images in his report are graphic. reporter: israeli forces with bulldozers and jeeps and"
https://archive.org/details/CNNW_20231130_100000_Early_Start_With_Kasie_Hunt#start/183/end/218,11/30/2023 10:03:18,11/30/2023,CNN,Early Start With Kasie Hunt,CNNW_20231130_100000_Early_Start_With_Kasie_Hunt,https://archive.org/download/CNNW_20231130_100000_Early_Start_With_Kasie_Hunt/CNNW_20231130_100000_Early_Start_With_Kasie_Hunt.thumbs/CNNW_20231130_100000_Early_Start_With_Kasie_Hunt_000177.jpg,"the palestinian ministry of health says israeli military incursions have cost more lives including two children yesterday. meanwhile another 200 aid trucks with food, water and basic supplies crossed in to gaza. the u.n. says over a million people now being housed in shelters."
https://archive.org/details/CNNW_20231130_130000_CNN_This_Morning#start/1766/end/1801,11/30/2023 13:29:41,11/30/2023,CNN,CNN This Morning,CNNW_20231130_130000_CNN_This_Morning,https://archive.org/download/CNNW_20231130_130000_CNN_This_Morning/CNNW_20231130_130000_CNN_This_Morning.thumbs/CNNW_20231130_130000_CNN_This_Morning_001738.jpg,"the palestinian ministry of health, they say that this year alone in the west bank there have been at least 455 palestinians killed and 247 killed since the initial hamas massacre of october 7th."
https://archive.org/details/CNNW_20231130_210000_The_Lead_With_Jake_Tapper#start/439/end/474,11/30/2023 21:07:34,11/30/2023,CNN,The Lead With Jake Tapper,CNNW_20231130_210000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20231130_210000_The_Lead_With_Jake_Tapper/CNNW_20231130_210000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20231130_210000_The_Lead_With_Jake_Tapper_000417.jpg,"life and i low more humanitarian a aid into gaza where more than 14000 palestinians, many of them women and children, have been killed according to the hamas controlled health ministry. we're going to continue to urge our israeli counterparts, as they go back or plan to go"
https://archive.org/details/CNNW_20231201_020000_The_Source_With_Kaitlan_Collins#start/766/end/801,12/1/2023 2:13:01,12/1/2023,CNN,The Source With Kaitlan Collins,CNNW_20231201_020000_The_Source_With_Kaitlan_Collins,https://archive.org/download/CNNW_20231201_020000_The_Source_With_Kaitlan_Collins/CNNW_20231201_020000_The_Source_With_Kaitlan_Collins.thumbs/CNNW_20231201_020000_The_Source_With_Kaitlan_Collins_000747.jpg,"so, that means that israeli military operations could start back up right after. the biden administration has urged israel to be more surgical with its military operations once the truce ends to limit civilian deaths. so far the hamas controlled"
https://archive.org/details/CNNW_20231201_020000_The_Source_With_Kaitlan_Collins#start/781/end/816,12/1/2023 2:13:16,12/1/2023,CNN,The Source With Kaitlan Collins,CNNW_20231201_020000_The_Source_With_Kaitlan_Collins,https://archive.org/download/CNNW_20231201_020000_The_Source_With_Kaitlan_Collins/CNNW_20231201_020000_The_Source_With_Kaitlan_Collins.thumbs/CNNW_20231201_020000_The_Source_With_Kaitlan_Collins_000777.jpg,"palestinian health ministry says more than 14000 civilians have died, many of them women and children. here's what secretary of state antony blinken said today. let's listen. before israel resumes major military operations, it must put in place humanitarian civilian"
https://archive.org/details/CNNW_20231201_060000_The_Source_With_Kaitlan_Collins#start/232/end/267,12/1/2023 6:04:07,12/1/2023,CNN,The Source With Kaitlan Collins,CNNW_20231201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/download/CNNW_20231201_060000_The_Source_With_Kaitlan_Collins/CNNW_20231201_060000_The_Source_With_Kaitlan_Collins.thumbs/CNNW_20231201_060000_The_Source_With_Kaitlan_Collins_000207.jpg,"the palestinian ministry of interior for its part hamas-controlled, said israeli strikes have resumed in areas across gaza. now the question is, will this war widen, even beyond what we"
https://archive.org/details/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip#start/1079/end/1114,12/1/2023 7:18:14,12/1/2023,CNN,CNN NewsNight With Abby Phillip,CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip,https://archive.org/download/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip.thumbs/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip_000897.jpg,"has resume combat operations in gaza after says hamas violated the terms of their temporary truce. hamas controlled gaza and hurry ministry reported israeli jets in the air, military vehicles on the, ground and strikes in the southern part of gaza near"
https://archive.org/details/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip#start/1724/end/1759,12/1/2023 7:28:59,12/1/2023,CNN,CNN NewsNight With Abby Phillip,CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip,https://archive.org/download/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip.thumbs/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip_001708.jpg,"want to get you up today on our breaking news this, our israel has resumed combat operations in gaza after it says hamas violated the terms of their temporary truce. the hamas controlled gaza interior ministry reports israeli jets in the air, military vehicles on the, ground and strikes in the"
https://archive.org/details/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip#start/2939/end/2974,12/1/2023 7:49:14,12/1/2023,CNN,CNN NewsNight With Abby Phillip,CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip,https://archive.org/download/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip.thumbs/CNNW_20231201_070000_CNN_NewsNight_With_Abby_Phillip_002757.jpg,operations against hamas and gaza after a weeklong pause in the fighting and it early friday. israel says hamas violated that used by firing on israel about an hour before it was set to expire. hamas controlled gaza interior ministry reports israeli jets in the end of military vehicles
https://archive.org/details/CNNW_20231201_080000_Laura_Coates_Live#start/90/end/125,12/1/2023 8:01:45,12/1/2023,CNN,Laura Coates Live,CNNW_20231201_080000_Laura_Coates_Live,https://archive.org/download/CNNW_20231201_080000_Laura_Coates_Live/CNNW_20231201_080000_Laura_Coates_Live.thumbs/CNNW_20231201_080000_Laura_Coates_Live_000087.jpg,"the hamas-controlled interior ministry in gaza reports israeli aircraft in the skies over gaza and military vehicles firing on the ground. they say at least 14 people have been killed in the latest israeli strikes. meanwhile, sources tell cnn negotiations over hostages"
https://archive.org/details/CNNW_20231201_080000_Laura_Coates_Live#start/233/end/268,12/1/2023 8:04:08,12/1/2023,CNN,Laura Coates Live,CNNW_20231201_080000_Laura_Coates_Live,https://archive.org/download/CNNW_20231201_080000_Laura_Coates_Live/CNNW_20231201_080000_Laura_Coates_Live.thumbs/CNNW_20231201_080000_Laura_Coates_Live_000207.jpg,at the citizens of israel. i should also mention that the hamas-controlled military of health in gaza says there have already been 14 people killed just since this bit of fighting
https://archive.org/details/CNNW_20231201_080000_Laura_Coates_Live#start/1660/end/1695,12/1/2023 8:27:55,12/1/2023,CNN,Laura Coates Live,CNNW_20231201_080000_Laura_Coates_Live,https://archive.org/download/CNNW_20231201_080000_Laura_Coates_Live/CNNW_20231201_080000_Laura_Coates_Live.thumbs/CNNW_20231201_080000_Laura_Coates_Live_001648.jpg,"in gaza. israel accused hamas of firing on israel early friday, violating the truce that had been in place for seven days. israeli strikes in the southern part of gaza near rafah and the hamas-controlled gaza health"
https://archive.org/details/CNNW_20231201_080000_Laura_Coates_Live#start/2453/end/2488,12/1/2023 8:41:08,12/1/2023,CNN,Laura Coates Live,CNNW_20231201_080000_Laura_Coates_Live,https://archive.org/download/CNNW_20231201_080000_Laura_Coates_Live/CNNW_20231201_080000_Laura_Coates_Live.thumbs/CNNW_20231201_080000_Laura_Coates_Live_002188.jpg,"our breaking news this hour, israel has resumed combat operations in gaza after it says hom mas violated the temples of their temporary truce. the hamas-controlled gaza interior ministry reports jets in the air, military vehicles on"
https://archive.org/details/CNNW_20231201_080000_Laura_Coates_Live#start/2681/end/2716,12/1/2023 8:44:56,12/1/2023,CNN,Laura Coates Live,CNNW_20231201_080000_Laura_Coates_Live,https://archive.org/download/CNNW_20231201_080000_Laura_Coates_Live/CNNW_20231201_080000_Laura_Coates_Live.thumbs/CNNW_20231201_080000_Laura_Coates_Live_002667.jpg,"reports from the hamas-controlled ministry of health of civilian deaths in gaza. u.s. secretary of state antony blinken is in the region, or he was in the region, and spoke to your prime minister saying that, quote, before israel resumes"
https://archive.org/details/CNNW_20231201_080000_Laura_Coates_Live#start/3143/end/3178,12/1/2023 8:52:38,12/1/2023,CNN,Laura Coates Live,CNNW_20231201_080000_Laura_Coates_Live,https://archive.org/download/CNNW_20231201_080000_Laura_Coates_Live/CNNW_20231201_080000_Laura_Coates_Live.thumbs/CNNW_20231201_080000_Laura_Coates_Live_002848.jpg,"thank you. and we'll be right back. our breaking news this hour, israel has resumed combat operations in gaza after it says hamas violated the terms of their temporary truce. the hamas-controlled gaza interior ministry reports jets"
https://archive.org/details/CNNW_20231201_090000_CNN_Newsroom_Live#start/72/end/107,12/1/2023 9:01:27,12/1/2023,CNN,CNN Newsroom Live,CNNW_20231201_090000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231201_090000_CNN_Newsroom_Live/CNNW_20231201_090000_CNN_Newsroom_Live.thumbs/CNNW_20231201_090000_CNN_Newsroom_Live_000057.jpg,the israeli military says hamas violated the agreement by firing a rocket towards israel which was intercepted. the imdf says more rockets were fired but no injuries so far reported. the gaza health ministry says at
https://archive.org/details/CNNW_20231201_090000_CNN_Newsroom_Live#start/1029/end/1064,12/1/2023 9:17:24,12/1/2023,CNN,CNN Newsroom Live,CNNW_20231201_090000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231201_090000_CNN_Newsroom_Live/CNNW_20231201_090000_CNN_Newsroom_Live.thumbs/CNNW_20231201_090000_CNN_Newsroom_Live_000867.jpg,"israel has resumed combat operations in gaza after it says hamas violated the terms of their temporary truce. the hamas controlled gaza interior ministry reports israeli jets in the air, military vehicles on the ground and strikes in the southern part"
https://archive.org/details/CNNW_20231201_090000_CNN_Newsroom_Live#start/3180/end/3215,12/1/2023 9:53:15,12/1/2023,CNN,CNN Newsroom Live,CNNW_20231201_090000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231201_090000_CNN_Newsroom_Live/CNNW_20231201_090000_CNN_Newsroom_Live.thumbs/CNNW_20231201_090000_CNN_Newsroom_Live_003118.jpg,"israel says it is dropping leaflets in southern gaza, kahn yunis specifically, calling it a fighting zone and telling people to evacuate immediately. gaza health ministry says at least 32 people have been killed in the latest israeli strikes. hamas release eight hostages"
https://archive.org/details/CNNW_20231201_100000_Early_Start_With_Kasie_Hunt#start/93/end/128,12/1/2023 10:01:48,12/1/2023,CNN,Early Start With Kasie Hunt,CNNW_20231201_100000_Early_Start_With_Kasie_Hunt,https://archive.org/download/CNNW_20231201_100000_Early_Start_With_Kasie_Hunt/CNNW_20231201_100000_Early_Start_With_Kasie_Hunt.thumbs/CNNW_20231201_100000_Early_Start_With_Kasie_Hunt_000087.jpg,we've resumed our combat missions against hamas in the gaza strip. hamas controlled ministry of health says 32 people have been killed since the fighting began five hours ago. the fighting resumed just minutes after midnight eastern time when a seven day truce
https://archive.org/details/CNNW_20231201_100000_Early_Start_With_Kasie_Hunt#start/1787/end/1822,12/1/2023 10:30:02,12/1/2023,CNN,Early Start With Kasie Hunt,CNNW_20231201_100000_Early_Start_With_Kasie_Hunt,https://archive.org/download/CNNW_20231201_100000_Early_Start_With_Kasie_Hunt/CNNW_20231201_100000_Early_Start_With_Kasie_Hunt.thumbs/CNNW_20231201_100000_Early_Start_With_Kasie_Hunt_001767.jpg,"indeed we are utilizing all of the forces in our capability from ground forces to labor forces and air forces. and hamas, they made a big mistake by not fulfilling their side of the agreement. in gaza the hamas controlled ministry of health says israeli"
https://archive.org/details/CNNW_20231201_110000_CNN_This_Morning#start/81/end/116,12/1/2023 11:01:36,12/1/2023,CNN,CNN This Morning,CNNW_20231201_110000_CNN_This_Morning,https://archive.org/download/CNNW_20231201_110000_CNN_This_Morning/CNNW_20231201_110000_CNN_This_Morning.thumbs/CNNW_20231201_110000_CNN_This_Morning_000058.jpg,skyline. the fighting started just minutes after the seven-day truce expired at midnight eastern time. israel accused hamas of breaking the deal by firing a rocket. the hamas-controlled ministry of health in gaza says today's strikes have already killed at
https://archive.org/details/CNNW_20231201_110000_CNN_This_Morning#start/728/end/763,12/1/2023 11:12:23,12/1/2023,CNN,CNN This Morning,CNNW_20231201_110000_CNN_This_Morning,https://archive.org/download/CNNW_20231201_110000_CNN_This_Morning/CNNW_20231201_110000_CNN_This_Morning.thumbs/CNNW_20231201_110000_CNN_This_Morning_000718.jpg,"place here. between pauses took place, we were between 12000 and 14000 palestinian dead, and we don't even know how quite accurate those numbers are because most come from the health service run by hamas."
https://archive.org/details/CNNW_20231201_110000_CNN_This_Morning#start/1451/end/1486,12/1/2023 11:24:26,12/1/2023,CNN,CNN This Morning,CNNW_20231201_110000_CNN_This_Morning,https://archive.org/download/CNNW_20231201_110000_CNN_This_Morning/CNNW_20231201_110000_CNN_This_Morning.thumbs/CNNW_20231201_110000_CNN_This_Morning_001439.jpg,targeting palestinians in the west bank have killed more than 240 people according to palestinian ministry of health. cnn international correspondent ivan watson is live for us where the terror group hezbollah has been threatening to join the conflict. if there's been anything from
https://archive.org/details/CNNW_20231201_110000_CNN_This_Morning#start/1641/end/1676,12/1/2023 11:27:36,12/1/2023,CNN,CNN This Morning,CNNW_20231201_110000_CNN_This_Morning,https://archive.org/download/CNNW_20231201_110000_CNN_This_Morning/CNNW_20231201_110000_CNN_This_Morning.thumbs/CNNW_20231201_110000_CNN_This_Morning_001618.jpg,"seven more. as you mentioned, the palestinian ministry of health saying more than 240 palestinians were killed since october 7th in the west bank alone by ongoing israeli operations. so, just anticipate that that"
https://archive.org/details/CNNW_20231201_130000_CNN_This_Morning#start/102/end/137,12/1/2023 13:01:57,12/1/2023,CNN,CNN This Morning,CNNW_20231201_130000_CNN_This_Morning,https://archive.org/download/CNNW_20231201_130000_CNN_This_Morning/CNNW_20231201_130000_CNN_This_Morning.thumbs/CNNW_20231201_130000_CNN_This_Morning_000088.jpg,ended at midnight eastern time. the hamas-controlled ministry of health says israeli strikes have already killed people. the number now 32 people killed in gaza as we're told trucks
https://archive.org/details/CNNW_20231201_130000_CNN_This_Morning#start/976/end/1011,12/1/2023 13:16:31,12/1/2023,CNN,CNN This Morning,CNNW_20231201_130000_CNN_This_Morning,https://archive.org/download/CNNW_20231201_130000_CNN_This_Morning/CNNW_20231201_130000_CNN_This_Morning.thumbs/CNNW_20231201_130000_CNN_This_Morning_000957.jpg,spokesman as the truce has ended. he was speaking from one of the last remaining hospitals operating in gaza. the health ministry says 6000 children have been killed in gaza since the october 7th terror attack. and this is a live look at gaza right now where we are seeing
https://archive.org/details/CNNW_20231201_140000_CNN_News_Central#start/941/end/976,12/1/2023 14:15:56,12/1/2023,CNN,CNN News Central,CNNW_20231201_140000_CNN_News_Central,https://archive.org/download/CNNW_20231201_140000_CNN_News_Central/CNNW_20231201_140000_CNN_News_Central.thumbs/CNNW_20231201_140000_CNN_News_Central_000928.jpg,"firing rockets towards israeli territory and now saying they are once again out to destroy hamas. israeli troops moved through the north, air strikes hit in the south. already more than 100 people have been killed in the strikes according to the hamas-controlled ministry of"
https://archive.org/details/CNNW_20231201_140000_CNN_News_Central#start/1078/end/1113,12/1/2023 14:18:13,12/1/2023,CNN,CNN News Central,CNNW_20231201_140000_CNN_News_Central,https://archive.org/download/CNNW_20231201_140000_CNN_News_Central/CNNW_20231201_140000_CNN_News_Central.thumbs/CNNW_20231201_140000_CNN_News_Central_001078.jpg,"hearing artillery strikes, air strikes reported in southern gaza. as you pointed out southern gaza is where israel told palestinians in the north to evacuate to. so now targeting areas there. the hamas-controlled ministry of health says more than 100 palestinians have been killed in"
https://archive.org/details/CNNW_20231201_190000_CNN_News_Central#start/375/end/410,12/1/2023 19:06:30,12/1/2023,CNN,CNN News Central,CNNW_20231201_190000_CNN_News_Central,https://archive.org/download/CNNW_20231201_190000_CNN_News_Central/CNNW_20231201_190000_CNN_News_Central.thumbs/CNNW_20231201_190000_CNN_News_Central_000357.jpg,"table. according to the health ministry in gaza, the death toll since this morning has reached more than 175 with hundreds of others wounded. now the israelis have dropped"
https://archive.org/details/CNNW_20231201_200000_CNN_News_Central#start/432/end/467,12/1/2023 20:07:27,12/1/2023,CNN,CNN News Central,CNNW_20231201_200000_CNN_News_Central,https://archive.org/download/CNNW_20231201_200000_CNN_News_Central/CNNW_20231201_200000_CNN_News_Central.thumbs/CNNW_20231201_200000_CNN_News_Central_000418.jpg,"reporter: yes. in fact, a week of relief where the guns were silent. now, no longer silent at all. according to the health ministry, the current death toll"
https://archive.org/details/CNNW_20231201_210000_The_Lead_With_Jake_Tapper#start/1941/end/1976,12/1/2023 21:32:36,12/1/2023,CNN,The Lead With Jake Tapper,CNNW_20231201_210000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20231201_210000_The_Lead_With_Jake_Tapper/CNNW_20231201_210000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20231201_210000_The_Lead_With_Jake_Tapper_001918.jpg,"scenes and tragic scenes being played out in gaza. inevitably, the human consequences have been great. according to the palestinian health ministry, controlled by hamas, so far there have been"
https://archive.org/details/CNNW_20231201_210000_The_Lead_With_Jake_Tapper#start/2190/end/2225,12/1/2023 21:36:45,12/1/2023,CNN,The Lead With Jake Tapper,CNNW_20231201_210000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20231201_210000_The_Lead_With_Jake_Tapper/CNNW_20231201_210000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20231201_210000_The_Lead_With_Jake_Tapper_002187.jpg,"the death toll since the morning shot past 170, according to gaza's hamas-run health ministry, and into the nearly 15000 killed before the truce. this man came to the baptist"
https://archive.org/details/CNNW_20231201_220000_The_Lead_With_Jake_Tapper#start/188/end/223,12/1/2023 22:03:23,12/1/2023,CNN,The Lead With Jake Tapper,CNNW_20231201_220000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20231201_220000_The_Lead_With_Jake_Tapper/CNNW_20231201_220000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20231201_220000_The_Lead_With_Jake_Tapper_000177.jpg,according to the palestinian ministry of health that several hundred people have already been killed. among them they say many women and children. what are the chances of a new pause and a hostage exchange?
https://archive.org/details/CNNW_20231201_230000_The_Situation_Room_With_Wolf_Blitzer#start/143/end/178,12/1/2023 23:02:38,12/1/2023,CNN,The Situation Room With Wolf Blitzer,CNNW_20231201_230000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20231201_230000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20231201_230000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20231201_230000_The_Situation_Room_With_Wolf_Blitzer_000147.jpg,"hamas in order to -- in part to get more of the hostages released. but already the human toll has been high. with hamas run health officials, the health ministry saying that"
https://archive.org/details/CNNW_20231202_010000_Anderson_Cooper_360#start/403/end/438,12/2/2023 1:06:58,12/2/2023,CNN,Anderson Cooper 360,CNNW_20231202_010000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231202_010000_Anderson_Cooper_360/CNNW_20231202_010000_Anderson_Cooper_360.thumbs/CNNW_20231202_010000_Anderson_Cooper_360_000388.jpg,"and political leadership has been telegraphing for weeks now, and we have watched as if that plan has started to move into action today. of course, the result of that, the result of the bombing campaign in particular in southern gaza today, resulting in the deaths of 178 people, according to the hamas"
https://archive.org/details/CNNW_20231202_010000_Anderson_Cooper_360#start/420/end/455,12/2/2023 1:07:15,12/2/2023,CNN,Anderson Cooper 360,CNNW_20231202_010000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231202_010000_Anderson_Cooper_360/CNNW_20231202_010000_Anderson_Cooper_360.thumbs/CNNW_20231202_010000_Anderson_Cooper_360_000418.jpg,"controlled palestinian ministry of health in gaza. and of course, once again, we are seeing devastating images of people wounded and injured, including women and children. anderson? jeremy diamond, thanks very much. we want to get perspective from the former prime minister of"
https://archive.org/details/CNNW_20231202_020000_The_Source_With_Kaitlan_Collins#start/1985/end/2020,12/2/2023 2:33:20,12/2/2023,CNN,The Source With Kaitlan Collins,CNNW_20231202_020000_The_Source_With_Kaitlan_Collins,https://archive.org/download/CNNW_20231202_020000_The_Source_With_Kaitlan_Collins/CNNW_20231202_020000_The_Source_With_Kaitlan_Collins.thumbs/CNNW_20231202_020000_The_Source_With_Kaitlan_Collins_001978.jpg,"southern gaza resulting in heavy casualties, hundreds killed and wounded, according to the palestinian ministry of health in gaza. among them, you can see some of the scenes. they include women and children included and killed as well. but despite the fighting"
https://archive.org/details/CNNW_20231202_050000_Anderson_Cooper_360#start/412/end/447,12/2/2023 5:07:07,12/2/2023,CNN,Anderson Cooper 360,CNNW_20231202_050000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231202_050000_Anderson_Cooper_360/CNNW_20231202_050000_Anderson_Cooper_360.thumbs/CNNW_20231202_050000_Anderson_Cooper_360_000387.jpg,"action today. of course, the result of that, the result of the bombing campaign in particular in southern gaza today, resulting in the deaths of 178 people, according to the hamas -controlled palestinian ministry of health in gaza, and of course once again we are"
https://archive.org/details/CNNW_20231202_060000_The_Source_With_Kaitlan_Collins#start/1997/end/2032,12/2/2023 6:33:32,12/2/2023,CNN,The Source With Kaitlan Collins,CNNW_20231202_060000_The_Source_With_Kaitlan_Collins,https://archive.org/download/CNNW_20231202_060000_The_Source_With_Kaitlan_Collins/CNNW_20231202_060000_The_Source_With_Kaitlan_Collins.thumbs/CNNW_20231202_060000_The_Source_With_Kaitlan_Collins_001977.jpg,"casualties, hundreds killed and wounded, according to the palestinian ministry of health in gaza. among them, you can see some of the scenes. they include women and children injured and killed as well. but despite the fighting resuming, what is still also"
https://archive.org/details/CNNW_20231202_090000_CNN_Newsroom_Live#start/182/end/217,12/2/2023 9:03:17,12/2/2023,CNN,CNN Newsroom Live,CNNW_20231202_090000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231202_090000_CNN_Newsroom_Live/CNNW_20231202_090000_CNN_Newsroom_Live.thumbs/CNNW_20231202_090000_CNN_Newsroom_Live_000177.jpg,"ferocity. the israeli defense forces saying they carried out more than 400 strikes in that first 24-hour period. the gaza ministry of health, which is run by hamas, it says that at least 178 people were"
https://archive.org/details/CNNW_20231202_090000_CNN_Newsroom_Live#start/504/end/539,12/2/2023 9:08:39,12/2/2023,CNN,CNN Newsroom Live,CNNW_20231202_090000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231202_090000_CNN_Newsroom_Live/CNNW_20231202_090000_CNN_Newsroom_Live.thumbs/CNNW_20231202_090000_CNN_Newsroom_Live_000507.jpg,civilian life and displacement of the scale we saw in northern gaza not be repeated in the south. reporter: by friday evening the death toll since the morning shot past 170 according to gaza's hamas-run health
https://archive.org/details/CNNW_20231202_100000_CNN_Newsroom_Live#start/138/end/173,12/2/2023 10:02:33,12/2/2023,CNN,CNN Newsroom Live,CNNW_20231202_100000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231202_100000_CNN_Newsroom_Live/CNNW_20231202_100000_CNN_Newsroom_Live.thumbs/CNNW_20231202_100000_CNN_Newsroom_Live_000117.jpg,"24 hours. israel has been directing much of its fire power toward targets in southern gaza. it released a new evacuation map showing palestinians where they should go, even though much of the region is without internet. the hamas-run health ministry"
https://archive.org/details/CNNW_20231202_100000_CNN_Newsroom_Live#start/255/end/290,12/2/2023 10:04:30,12/2/2023,CNN,CNN Newsroom Live,CNNW_20231202_100000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231202_100000_CNN_Newsroom_Live/CNNW_20231202_100000_CNN_Newsroom_Live.thumbs/CNNW_20231202_100000_CNN_Newsroom_Live_000237.jpg,hamas-run ministry of health says that at least 178 people were killed in that 24 hours of hostilities resuming with hundreds more wounded. we're starting to get reports from some of the hospitals that are still functioning about them being overwhelmed with
https://archive.org/details/CNNW_20231202_100000_CNN_Newsroom_Live#start/1890/end/1925,12/2/2023 10:31:45,12/2/2023,CNN,CNN Newsroom Live,CNNW_20231202_100000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231202_100000_CNN_Newsroom_Live/CNNW_20231202_100000_CNN_Newsroom_Live.thumbs/CNNW_20231202_100000_CNN_Newsroom_Live_001888.jpg,with displaced gazans. the hamas-run health min industry says 178 people have been killed since fighting resumed early friday. the idf wants people in southern gaza to evacuate farther south. it's released new evacuation maps online with southern gaza divided into hundreds of small
https://archive.org/details/CNNW_20231202_100000_CNN_Newsroom_Live#start/2128/end/2163,12/2/2023 10:35:43,12/2/2023,CNN,CNN Newsroom Live,CNNW_20231202_100000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231202_100000_CNN_Newsroom_Live/CNNW_20231202_100000_CNN_Newsroom_Live.thumbs/CNNW_20231202_100000_CNN_Newsroom_Live_002128.jpg,"shot past 170, according to gaza's health ministry. adding to the nearly 15000 killed before the truce. this man came to the baptist hospital in gaza city in search"
https://archive.org/details/CNNW_20231202_110000_CNN_This_Morning_Weekend#start/148/end/183,12/2/2023 11:02:43,12/2/2023,CNN,CNN This Morning Weekend,CNNW_20231202_110000_CNN_This_Morning_Weekend,https://archive.org/download/CNNW_20231202_110000_CNN_This_Morning_Weekend/CNNW_20231202_110000_CNN_This_Morning_Weekend.thumbs/CNNW_20231202_110000_CNN_This_Morning_Weekend_000148.jpg,"from the israeli military they hit a weapons storage compound and they said a mosque that was being used as a command center by not hamas, but rather islamic jihad. the palestinian ministry of"
https://archive.org/details/CNNW_20231202_120000_CNN_This_Morning_Weekend#start/98/end/133,12/2/2023 12:01:53,12/2/2023,CNN,CNN This Morning Weekend,CNNW_20231202_120000_CNN_This_Morning_Weekend,https://archive.org/download/CNNW_20231202_120000_CNN_This_Morning_Weekend/CNNW_20231202_120000_CNN_This_Morning_Weekend.thumbs/CNNW_20231202_120000_CNN_This_Morning_Weekend_000087.jpg,"the week long truce, israel's military says they have hit 400 targets in just the first 24 hours since the truce expired. they've been directing most of their firepower toward targets in southern gaza. the hamas-run ministry of health says 178 people have been killed"
https://archive.org/details/CNNW_20231202_160000_The_Amanpour_Hour#start/146/end/181,12/2/2023 16:02:41,12/2/2023,CNN,The Amanpour Hour,CNNW_20231202_160000_The_Amanpour_Hour,https://archive.org/download/CNNW_20231202_160000_The_Amanpour_Hour/CNNW_20231202_160000_The_Amanpour_Hour.thumbs/CNNW_20231202_160000_The_Amanpour_Hour_000147.jpg,"tomorrow? this horrifying cycle of blood letting has left some 1200 dead in israel, on october 7th, according to the government, and more than 12000 palestinians dead in gaza, according to the palestinian authority, ministry"
https://archive.org/details/CNNW_20231202_210000_CNN_Newsroom_With_Jim_Acosta#start/1451/end/1486,12/2/2023 21:24:26,12/2/2023,CNN,CNN Newsroom With Jim Acosta,CNNW_20231202_210000_CNN_Newsroom_With_Jim_Acosta,https://archive.org/download/CNNW_20231202_210000_CNN_Newsroom_With_Jim_Acosta/CNNW_20231202_210000_CNN_Newsroom_With_Jim_Acosta.thumbs/CNNW_20231202_210000_CNN_Newsroom_With_Jim_Acosta_001437.jpg,this war and the terrible decisions that the israeli government has to make. yeah. israel's military says it's carried out more than 400 strikes in the first 24 hours since the truce with hamas ended. we know that hamas ministry of health is not exactly your most
